Week #,Day of Week,Backup Start Time - Hour of Day,Work-Flow-ID,File Name,Size of Backup (GB),Backup Time (hour)
13,Friday,17,work_flow_2,File_15,0.17623437220106503,4
13,Friday,17,work_flow_2,File_14,0.18242149820234321,4
13,Friday,21,work_flow_3,File_22,0.0061124996466850731,1
13,Friday,21,work_flow_3,File_23,0.013270024604715205,1
13,Friday,21,work_flow_3,File_18,0.0072867009810557715,1
13,Friday,21,work_flow_3,File_20,0.013739972890601655,1
13,Friday,21,work_flow_3,File_21,0.0026365385386612136,1
13,Friday,21,work_flow_4,File_24,0.081447441890467848,2
13,Friday,21,work_flow_4,File_26,0.079905749868362283,2
13,Friday,21,work_flow_4,File_28,0.08306548993067063,2
13,Friday,21,work_flow_4,File_25,0.061080107845813955,2
13,Friday,21,work_flow_4,File_29,0.07646909393971435,2
13,Friday,21,work_flow_4,File_27,0.079509482638022641,2
13,Friday,21,work_flow_2,File_13,0.068731492942538663,2
13,Friday,21,work_flow_2,File_12,0.068574989155867044,2
13,Friday,21,work_flow_2,File_17,0.11009769282570614,3
13,Friday,21,work_flow_2,File_16,0.15522391482727432,3
13,Friday,21,work_flow_0,File_3,0.135851149516442,3
13,Friday,21,work_flow_0,File_0,0.13712556473246412,3
13,Friday,21,work_flow_0,File_4,0.14116174700840342,3
13,Friday,21,work_flow_0,File_1,0.14376165148984632,3
13,Friday,21,work_flow_0,File_2,0.12091523393941334,3
13,Friday,21,work_flow_0,File_5,0.14133053069462764,3
13,Saturday,1,work_flow_1,File_11,0,0
13,Saturday,1,work_flow_1,File_10,0,0
13,Saturday,1,work_flow_1,File_8,0,0
13,Saturday,1,work_flow_1,File_7,0,0
13,Saturday,1,work_flow_1,File_6,0,0
13,Saturday,1,work_flow_1,File_9,0,0
13,Saturday,1,work_flow_2,File_13,0,0
13,Saturday,1,work_flow_2,File_17,0,0
13,Saturday,1,work_flow_3,File_19,0.0066556508124909711,1
13,Saturday,1,work_flow_2,File_15,0.10963517250713428,1
13,Saturday,1,work_flow_3,File_22,0.013524296618640843,1
13,Saturday,1,work_flow_3,File_23,0.010441596899649051,1
13,Saturday,1,work_flow_3,File_18,0.0058946464691212105,1
13,Saturday,1,work_flow_3,File_20,0.0044960351291591805,1
13,Saturday,1,work_flow_3,File_21,0.0070578859533816469,1
13,Saturday,1,work_flow_4,File_24,0.11089986876850461,1
13,Saturday,1,work_flow_4,File_26,0.10732773580878441,1
13,Saturday,1,work_flow_4,File_28,0.10750346090385557,1
13,Saturday,1,work_flow_4,File_25,0.10746569992561048,1
13,Saturday,1,work_flow_4,File_29,0.10988925442829545,1
13,Saturday,1,work_flow_4,File_27,0.11429101216012393,1
13,Saturday,1,work_flow_2,File_12,0.080246149775020786,1
13,Saturday,1,work_flow_2,File_16,0.082911090355569872,1
13,Saturday,1,work_flow_0,File_3,0.062759143092279382,1
13,Saturday,1,work_flow_0,File_0,0.044940956419560175,1
13,Saturday,1,work_flow_0,File_4,0.063715945604155139,1
13,Saturday,1,work_flow_0,File_1,0.063721170452276932,1
13,Saturday,1,work_flow_0,File_2,0.024638569119773426,1
13,Saturday,1,work_flow_0,File_5,0.041598801442904065,1
13,Saturday,1,work_flow_2,File_14,0.14860602477929016,2
13,Saturday,5,work_flow_1,File_11,0,0
13,Saturday,5,work_flow_1,File_10,0,0
13,Saturday,5,work_flow_1,File_8,0,0
13,Saturday,5,work_flow_1,File_7,0,0
13,Saturday,5,work_flow_1,File_6,0,0
13,Saturday,5,work_flow_1,File_9,0,0
13,Saturday,5,work_flow_2,File_13,0,0
13,Saturday,5,work_flow_2,File_17,0,0
13,Saturday,5,work_flow_3,File_19,0,0
13,Saturday,5,work_flow_2,File_15,0,0
13,Saturday,5,work_flow_3,File_22,0,0
13,Saturday,5,work_flow_3,File_18,0,0
13,Saturday,5,work_flow_2,File_12,0,0
13,Saturday,5,work_flow_3,File_23,0.0029056474600545612,1
13,Saturday,5,work_flow_3,File_20,0.0016457281243081952,1
13,Saturday,5,work_flow_3,File_21,0.0047885181736992983,1
13,Saturday,5,work_flow_4,File_26,0.14923084290253164,1
13,Saturday,5,work_flow_4,File_27,0.15019691165997429,1
13,Saturday,5,work_flow_2,File_16,9.8854570455206292e-05,1
13,Saturday,5,work_flow_0,File_3,0.018221314542265457,1
13,Saturday,5,work_flow_0,File_0,0.018324781724472675,1
13,Saturday,5,work_flow_0,File_4,0.01572240952780015,1
13,Saturday,5,work_flow_0,File_1,0.020249708439757624,1
13,Saturday,5,work_flow_0,File_2,0.013881385630852151,1
13,Saturday,5,work_flow_0,File_5,0.018238732187066502,1
13,Saturday,5,work_flow_2,File_14,0.0021342991021926759,1
13,Saturday,5,work_flow_4,File_24,0.19752905573788723,2
13,Saturday,5,work_flow_4,File_28,0.1987016376462617,2
13,Saturday,5,work_flow_4,File_25,0.20165198082082203,2
13,Saturday,5,work_flow_4,File_29,0.20125187143302509,2
13,Saturday,9,work_flow_1,File_11,0,0
13,Saturday,9,work_flow_1,File_10,0,0
13,Saturday,9,work_flow_1,File_8,0,0
13,Saturday,9,work_flow_1,File_7,0,0
13,Saturday,9,work_flow_1,File_6,0,0
13,Saturday,9,work_flow_1,File_9,0,0
13,Saturday,9,work_flow_2,File_17,0,0
13,Saturday,9,work_flow_2,File_15,0,0
13,Saturday,9,work_flow_3,File_22,0,0
13,Saturday,9,work_flow_2,File_12,0,0
13,Saturday,9,work_flow_3,File_23,0,0
13,Saturday,9,work_flow_3,File_21,0,0
13,Saturday,9,work_flow_2,File_14,0,0
13,Saturday,9,work_flow_2,File_13,9.7716526140207653e-05,1
13,Saturday,9,work_flow_3,File_19,0.0082023953227243381,1
13,Saturday,9,work_flow_3,File_18,0.0008214294981531904,1
13,Saturday,9,work_flow_3,File_20,0.00022072851995813721,1
13,Saturday,9,work_flow_2,File_16,0.0030721443597257988,1
13,Saturday,9,work_flow_0,File_3,0.030482666239053081,1
13,Saturday,9,work_flow_0,File_0,0.032336241239305424,1
13,Saturday,9,work_flow_0,File_4,0.033502490290682863,1
13,Saturday,9,work_flow_0,File_1,0.035473378454136846,1
13,Saturday,9,work_flow_0,File_2,0.032168363594060709,1
13,Saturday,9,work_flow_0,File_5,0.034375556451851877,1
13,Saturday,9,work_flow_4,File_26,0.50527697041237341,2
13,Saturday,9,work_flow_4,File_27,0.50066251033811016,2
13,Saturday,9,work_flow_4,File_24,0.50007979134024638,2
13,Saturday,9,work_flow_4,File_28,0.49712527184406496,2
13,Saturday,9,work_flow_4,File_25,0.50240508370530801,2
13,Saturday,9,work_flow_4,File_29,0.50013318720586841,2
13,Saturday,13,work_flow_1,File_11,0,0
13,Saturday,13,work_flow_1,File_10,0,0
13,Saturday,13,work_flow_1,File_8,0,0
13,Saturday,13,work_flow_1,File_7,0,0
13,Saturday,13,work_flow_1,File_6,0,0
13,Saturday,13,work_flow_2,File_17,0,0
13,Saturday,13,work_flow_2,File_15,0,0
13,Saturday,13,work_flow_3,File_22,0,0
13,Saturday,13,work_flow_2,File_12,0,0
13,Saturday,13,work_flow_2,File_14,0,0
13,Saturday,13,work_flow_2,File_13,0,0
13,Saturday,13,work_flow_3,File_19,0,0
13,Saturday,13,work_flow_3,File_20,0,0
13,Saturday,13,work_flow_2,File_16,0,0
13,Saturday,13,work_flow_1,File_9,0.018664722434391857,1
13,Saturday,13,work_flow_3,File_23,0.0030327455568029708,1
13,Saturday,13,work_flow_3,File_21,0.0029344577475114899,1
13,Saturday,13,work_flow_3,File_18,0.0023841672035859814,1
13,Saturday,13,work_flow_0,File_3,0.077560948971738486,1
13,Saturday,13,work_flow_0,File_0,0.08285063271760558,1
13,Saturday,13,work_flow_0,File_4,0.082991316667056156,1
13,Saturday,13,work_flow_0,File_1,0.080055016421436406,1
13,Saturday,13,work_flow_0,File_2,0.081027031793507565,1
13,Saturday,13,work_flow_0,File_5,0.07823079153302645,1
13,Saturday,13,work_flow_4,File_26,0.35047781516926707,2
13,Saturday,13,work_flow_4,File_27,0.34712573501225974,2
13,Saturday,13,work_flow_4,File_24,0.35335191548645117,2
13,Saturday,13,work_flow_4,File_28,0.35208659012968507,2
13,Saturday,13,work_flow_4,File_25,0.34889718073864973,2
13,Saturday,13,work_flow_4,File_29,0.34873533771617554,2
13,Saturday,17,work_flow_1,File_11,0,0
13,Saturday,17,work_flow_1,File_10,0,0
13,Saturday,17,work_flow_1,File_8,0,0
13,Saturday,17,work_flow_1,File_7,0,0
13,Saturday,17,work_flow_1,File_6,0,0
13,Saturday,17,work_flow_2,File_17,0,0
13,Saturday,17,work_flow_3,File_22,0,0
13,Saturday,17,work_flow_2,File_12,0,0
13,Saturday,17,work_flow_2,File_14,0,0
13,Saturday,17,work_flow_2,File_13,0,0
13,Saturday,17,work_flow_3,File_19,0,0
13,Saturday,17,work_flow_3,File_20,0,0
13,Saturday,17,work_flow_2,File_16,0,0
13,Saturday,17,work_flow_1,File_9,0,0
13,Saturday,17,work_flow_3,File_23,0,0
13,Saturday,17,work_flow_3,File_18,0,0
13,Saturday,17,work_flow_2,File_15,0.0018543644230804058,1
13,Saturday,17,work_flow_3,File_21,0.0025983784978651494,1
13,Saturday,17,work_flow_0,File_3,0.078607518171276078,1
13,Saturday,17,work_flow_0,File_0,0.080371860415072216,1
13,Saturday,17,work_flow_0,File_4,0.080520534010509112,1
13,Saturday,17,work_flow_0,File_1,0.080777306458714573,1
13,Saturday,17,work_flow_0,File_2,0.080566133332490741,1
13,Saturday,17,work_flow_0,File_5,0.079972889834561023,1
13,Saturday,17,work_flow_4,File_26,0.099283338238166347,1
13,Saturday,17,work_flow_4,File_27,0.19740551277989093,1
13,Saturday,17,work_flow_4,File_24,0.15017634877303732,1
13,Saturday,17,work_flow_4,File_28,0.20447365278213189,1
13,Saturday,17,work_flow_4,File_25,0.19835974329245437,1
13,Saturday,17,work_flow_4,File_29,0.20133989083876519,1
13,Saturday,21,work_flow_1,File_11,0,0
13,Saturday,21,work_flow_1,File_10,0,0
13,Saturday,21,work_flow_1,File_8,0,0
13,Saturday,21,work_flow_1,File_7,0,0
13,Saturday,21,work_flow_1,File_6,0,0
13,Saturday,21,work_flow_2,File_17,0,0
13,Saturday,21,work_flow_3,File_22,0,0
13,Saturday,21,work_flow_2,File_14,0,0
13,Saturday,21,work_flow_2,File_13,0,0
13,Saturday,21,work_flow_3,File_19,0,0
13,Saturday,21,work_flow_3,File_20,0,0
13,Saturday,21,work_flow_2,File_16,0,0
13,Saturday,21,work_flow_1,File_9,0,0
13,Saturday,21,work_flow_3,File_23,0,0
13,Saturday,21,work_flow_3,File_18,0,0
13,Saturday,21,work_flow_2,File_15,0,0
13,Saturday,21,work_flow_3,File_21,0,0
13,Saturday,21,work_flow_2,File_12,0.0056570251764305043,1
13,Saturday,21,work_flow_0,File_3,0.066189370089012184,1
13,Saturday,21,work_flow_0,File_0,0.061432245407497102,1
13,Saturday,21,work_flow_0,File_4,0.067027578711240668,1
13,Saturday,21,work_flow_0,File_1,0.068027847925220944,1
13,Saturday,21,work_flow_0,File_2,0.063484295849397757,1
13,Saturday,21,work_flow_0,File_5,0.060114268634235968,1
13,Saturday,21,work_flow_4,File_26,0.20364152138302233,1
13,Saturday,21,work_flow_4,File_27,0.14859674040167875,1
13,Saturday,21,work_flow_4,File_24,0.15047045224127747,1
13,Saturday,21,work_flow_4,File_28,0.15033892064829804,1
13,Saturday,21,work_flow_4,File_25,0.20171707185415499,1
13,Saturday,21,work_flow_4,File_29,0.14667439592108023,1
13,Sunday,1,work_flow_1,File_11,0,0
13,Sunday,1,work_flow_1,File_10,0,0
13,Sunday,1,work_flow_1,File_8,0,0
13,Sunday,1,work_flow_1,File_7,0,0
13,Sunday,1,work_flow_1,File_6,0,0
13,Sunday,1,work_flow_2,File_17,0,0
13,Sunday,1,work_flow_3,File_22,0,0
13,Sunday,1,work_flow_2,File_14,0,0
13,Sunday,1,work_flow_2,File_13,0,0
13,Sunday,1,work_flow_3,File_19,0,0
13,Sunday,1,work_flow_3,File_20,0,0
13,Sunday,1,work_flow_2,File_16,0,0
13,Sunday,1,work_flow_1,File_9,0,0
13,Sunday,1,work_flow_3,File_23,0,0
13,Sunday,1,work_flow_3,File_18,0,0
13,Sunday,1,work_flow_3,File_21,0,0
13,Sunday,1,work_flow_2,File_12,0,0
13,Sunday,1,work_flow_2,File_15,0.0017909610021793641,1
13,Sunday,1,work_flow_0,File_3,0.022750128132533298,1
13,Sunday,1,work_flow_0,File_0,0.014118409709521444,1
13,Sunday,1,work_flow_0,File_4,0.023751331834339029,1
13,Sunday,1,work_flow_0,File_1,0.020559326097843757,1
13,Sunday,1,work_flow_0,File_2,0.021254031345973822,1
13,Sunday,1,work_flow_0,File_5,0.019514845128461199,1
13,Sunday,1,work_flow_4,File_26,0.19937237141929465,1
13,Sunday,1,work_flow_4,File_27,0.20331173973141589,1
13,Sunday,1,work_flow_4,File_24,0.20225918110404503,1
13,Sunday,1,work_flow_4,File_28,0.20269160322740082,1
13,Sunday,1,work_flow_4,File_25,0.20129352640040918,1
13,Sunday,1,work_flow_4,File_29,0.14693443412794335,1
13,Sunday,5,work_flow_1,File_11,0,0
13,Sunday,5,work_flow_1,File_10,0,0
13,Sunday,5,work_flow_1,File_8,0,0
13,Sunday,5,work_flow_1,File_7,0,0
13,Sunday,5,work_flow_1,File_6,0,0
13,Sunday,5,work_flow_2,File_17,0,0
13,Sunday,5,work_flow_3,File_22,0,0
13,Sunday,5,work_flow_2,File_14,0,0
13,Sunday,5,work_flow_2,File_13,0,0
13,Sunday,5,work_flow_3,File_19,0,0
13,Sunday,5,work_flow_2,File_16,0,0
13,Sunday,5,work_flow_1,File_9,0,0
13,Sunday,5,work_flow_3,File_23,0,0
13,Sunday,5,work_flow_3,File_21,0,0
13,Sunday,5,work_flow_2,File_12,0,0
13,Sunday,5,work_flow_2,File_15,0,0
13,Sunday,5,work_flow_3,File_20,0.0010107545486249564,1
13,Sunday,5,work_flow_3,File_18,0.0019072248093888041,1
13,Sunday,5,work_flow_0,File_3,0.015565903940013941,1
13,Sunday,5,work_flow_0,File_0,0.01861581110586779,1
13,Sunday,5,work_flow_0,File_4,0.01532748507837969,1
13,Sunday,5,work_flow_0,File_1,0.0059356717565496805,1
13,Sunday,5,work_flow_0,File_2,0.021131703366022072,1
13,Sunday,5,work_flow_0,File_5,0.013152156005400324,1
13,Sunday,5,work_flow_4,File_26,0.19750146475031485,1
13,Sunday,5,work_flow_4,File_27,0.20412518795706636,1
13,Sunday,5,work_flow_4,File_24,0.15119288011858478,1
13,Sunday,5,work_flow_4,File_28,0.19905991601477027,1
13,Sunday,5,work_flow_4,File_25,0.20027984728752649,1
13,Sunday,5,work_flow_4,File_29,0.19666605677232574,1
13,Sunday,9,work_flow_1,File_11,0,0
13,Sunday,9,work_flow_1,File_10,0,0
13,Sunday,9,work_flow_1,File_8,0,0
13,Sunday,9,work_flow_1,File_7,0,0
13,Sunday,9,work_flow_1,File_6,0,0
13,Sunday,9,work_flow_2,File_17,0,0
13,Sunday,9,work_flow_3,File_22,0,0
13,Sunday,9,work_flow_2,File_13,0,0
13,Sunday,9,work_flow_3,File_19,0,0
13,Sunday,9,work_flow_1,File_9,0,0
13,Sunday,9,work_flow_3,File_21,0,0
13,Sunday,9,work_flow_2,File_12,0,0
13,Sunday,9,work_flow_2,File_15,0,0
13,Sunday,9,work_flow_3,File_18,0,0
13,Sunday,9,work_flow_2,File_14,0.0045618148893895212,1
13,Sunday,9,work_flow_2,File_16,0.0021463166112528154,1
13,Sunday,9,work_flow_3,File_23,0.0029136595832875358,1
13,Sunday,9,work_flow_3,File_20,0.0029467986064992827,1
13,Sunday,9,work_flow_0,File_3,0.040396145512282211,1
13,Sunday,9,work_flow_0,File_0,0.034819421017407967,1
13,Sunday,9,work_flow_0,File_4,0.035931261582747578,1
13,Sunday,9,work_flow_0,File_1,0.033646521357687864,1
13,Sunday,9,work_flow_0,File_2,0.036009174979920372,1
13,Sunday,9,work_flow_0,File_5,0.033197591781056607,1
13,Sunday,9,work_flow_4,File_26,0.49926296074233512,2
13,Sunday,9,work_flow_4,File_27,0.50115669370273441,2
13,Sunday,9,work_flow_4,File_24,0.44789762253153037,2
13,Sunday,9,work_flow_4,File_28,0.49921548458049131,2
13,Sunday,9,work_flow_4,File_25,0.50042018610494332,2
13,Sunday,9,work_flow_4,File_29,0.49955810040236537,2
13,Sunday,13,work_flow_1,File_10,0,0
13,Sunday,13,work_flow_1,File_8,0,0
13,Sunday,13,work_flow_2,File_17,0,0
13,Sunday,13,work_flow_3,File_22,0,0
13,Sunday,13,work_flow_2,File_13,0,0
13,Sunday,13,work_flow_3,File_19,0,0
13,Sunday,13,work_flow_1,File_9,0,0
13,Sunday,13,work_flow_3,File_21,0,0
13,Sunday,13,work_flow_2,File_15,0,0
13,Sunday,13,work_flow_3,File_18,0,0
13,Sunday,13,work_flow_2,File_14,0,0
13,Sunday,13,work_flow_2,File_16,0,0
13,Sunday,13,work_flow_3,File_20,0,0
13,Sunday,13,work_flow_1,File_11,0.019437468612617519,1
13,Sunday,13,work_flow_1,File_7,0.019034125280581383,1
13,Sunday,13,work_flow_1,File_6,0.014304645641783797,1
13,Sunday,13,work_flow_2,File_12,0.0037140729622633251,1
13,Sunday,13,work_flow_3,File_23,0.0031484258397251751,1
13,Sunday,13,work_flow_0,File_3,0.082136496360677949,1
13,Sunday,13,work_flow_0,File_0,0.079565609851134325,1
13,Sunday,13,work_flow_0,File_4,0.081217157908995544,1
13,Sunday,13,work_flow_0,File_1,0.082740902678062292,1
13,Sunday,13,work_flow_0,File_2,0.081543764607630104,1
13,Sunday,13,work_flow_0,File_5,0.081493992129232681,1
13,Sunday,13,work_flow_4,File_26,0.34936413838807812,2
13,Sunday,13,work_flow_4,File_27,0.30099830959273455,2
13,Sunday,13,work_flow_4,File_24,0.29904614431565935,2
13,Sunday,13,work_flow_4,File_28,0.34912813097586493,2
13,Sunday,13,work_flow_4,File_25,0.34539310735860645,2
13,Sunday,13,work_flow_4,File_29,0.3532774464309289,2
13,Sunday,17,work_flow_1,File_10,0,0
13,Sunday,17,work_flow_1,File_8,0,0
13,Sunday,17,work_flow_2,File_17,0,0
13,Sunday,17,work_flow_3,File_22,0,0
13,Sunday,17,work_flow_2,File_13,0,0
13,Sunday,17,work_flow_1,File_9,0,0
13,Sunday,17,work_flow_3,File_21,0,0
13,Sunday,17,work_flow_2,File_15,0,0
13,Sunday,17,work_flow_2,File_16,0,0
13,Sunday,17,work_flow_1,File_11,0,0
13,Sunday,17,work_flow_1,File_7,0,0
13,Sunday,17,work_flow_1,File_6,0,0
13,Sunday,17,work_flow_3,File_19,0.0032180153559404926,1
13,Sunday,17,work_flow_3,File_18,0.0024701852611625232,1
13,Sunday,17,work_flow_2,File_14,0.0029433415899605274,1
13,Sunday,17,work_flow_3,File_20,0.0011700521945055369,1
13,Sunday,17,work_flow_2,File_12,0.0024005562710151321,1
13,Sunday,17,work_flow_3,File_23,0.0010428929094395904,1
13,Sunday,17,work_flow_0,File_3,0.079835652054076681,1
13,Sunday,17,work_flow_0,File_0,0.079587241465528008,1
13,Sunday,17,work_flow_0,File_4,0.079670769542156114,1
13,Sunday,17,work_flow_0,File_1,0.080786108265550508,1
13,Sunday,17,work_flow_0,File_2,0.081665149634233242,1
13,Sunday,17,work_flow_0,File_5,0.080443264212282428,1
13,Sunday,17,work_flow_4,File_26,0.19907989953474384,2
13,Sunday,17,work_flow_4,File_27,0.20225971563453327,2
13,Sunday,17,work_flow_4,File_24,0.20066137150852226,2
13,Sunday,17,work_flow_4,File_28,0.19702341522603639,2
13,Sunday,17,work_flow_4,File_25,0.20051748484740267,2
13,Sunday,17,work_flow_4,File_29,0.20017396654609787,2
13,Sunday,21,work_flow_1,File_10,0,0
13,Sunday,21,work_flow_1,File_8,0,0
13,Sunday,21,work_flow_2,File_17,0,0
13,Sunday,21,work_flow_1,File_9,0,0
13,Sunday,21,work_flow_2,File_16,0,0
13,Sunday,21,work_flow_1,File_11,0,0
13,Sunday,21,work_flow_1,File_7,0,0
13,Sunday,21,work_flow_1,File_6,0,0
13,Sunday,21,work_flow_3,File_19,0,0
13,Sunday,21,work_flow_3,File_18,0,0
13,Sunday,21,work_flow_2,File_14,0,0
13,Sunday,21,work_flow_2,File_12,0,0
13,Sunday,21,work_flow_3,File_22,0.00058108356657848425,1
13,Sunday,21,work_flow_2,File_13,0.0025670371268013666,1
13,Sunday,21,work_flow_3,File_21,0.0011408065684937192,1
13,Sunday,21,work_flow_2,File_15,0.00058086165463047852,1
13,Sunday,21,work_flow_3,File_20,0.0015132492691209299,1
13,Sunday,21,work_flow_3,File_23,0.0018386458750519817,1
13,Sunday,21,work_flow_0,File_3,0.063243503856577732,1
13,Sunday,21,work_flow_0,File_0,0.064356315855388813,1
13,Sunday,21,work_flow_0,File_4,0.065931875404023163,1
13,Sunday,21,work_flow_0,File_1,0.061501849490760187,1
13,Sunday,21,work_flow_0,File_2,0.0660199339701244,1
13,Sunday,21,work_flow_0,File_5,0.066028826982900593,1
13,Sunday,21,work_flow_4,File_26,0.14846188143764125,1
13,Sunday,21,work_flow_4,File_28,0.15143840334499681,1
13,Sunday,21,work_flow_4,File_25,0.15015678390528284,1
13,Sunday,21,work_flow_4,File_29,0.15089360733109478,1
13,Sunday,21,work_flow_4,File_27,0.20491794178201647,2
13,Sunday,21,work_flow_4,File_24,0.20181119985080972,2
14,Monday,1,work_flow_2,File_16,0,0
14,Monday,1,work_flow_3,File_19,0,0
14,Monday,1,work_flow_3,File_18,0,0
14,Monday,1,work_flow_2,File_14,0,0
14,Monday,1,work_flow_3,File_22,0,0
14,Monday,1,work_flow_2,File_13,0,0
14,Monday,1,work_flow_2,File_15,0,0
14,Monday,1,work_flow_1,File_10,0.040417625852326965,1
14,Monday,1,work_flow_1,File_8,0.037666670589839892,1
14,Monday,1,work_flow_2,File_17,0.0034118683010175019,1
14,Monday,1,work_flow_1,File_9,0.039465466627884964,1
14,Monday,1,work_flow_1,File_11,0.038944812715106955,1
14,Monday,1,work_flow_1,File_7,0.039296543284903396,1
14,Monday,1,work_flow_1,File_6,0.037939789125948108,1
14,Monday,1,work_flow_2,File_12,0.0022475305278709069,1
14,Monday,1,work_flow_3,File_21,0.0023181526446171804,1
14,Monday,1,work_flow_3,File_20,0.0047667825792243289,1
14,Monday,1,work_flow_3,File_23,0.0050736234153857373,1
14,Monday,1,work_flow_0,File_3,0.029452598553242566,1
14,Monday,1,work_flow_0,File_0,0.036192143850185154,1
14,Monday,1,work_flow_0,File_4,0.034037678620805145,1
14,Monday,1,work_flow_0,File_1,0.037381074855359554,1
14,Monday,1,work_flow_0,File_2,0.034018024436356598,1
14,Monday,1,work_flow_0,File_5,0.029194719158987425,1
14,Monday,1,work_flow_4,File_24,0.11857377354523496,1
14,Monday,1,work_flow_4,File_26,0.1494088682915474,2
14,Monday,1,work_flow_4,File_28,0.17186913148988131,2
14,Monday,1,work_flow_4,File_25,0.16810385678657835,2
14,Monday,1,work_flow_4,File_29,0.173819740136337,2
14,Monday,1,work_flow_4,File_27,0.16978313063645095,2
14,Monday,5,work_flow_2,File_16,0,0
14,Monday,5,work_flow_3,File_19,0,0
14,Monday,5,work_flow_3,File_18,0,0
14,Monday,5,work_flow_2,File_14,0,0
14,Monday,5,work_flow_3,File_22,0,0
14,Monday,5,work_flow_2,File_13,0,0
14,Monday,5,work_flow_2,File_15,0,0
14,Monday,5,work_flow_2,File_17,0,0
14,Monday,5,work_flow_2,File_12,0,0
14,Monday,5,work_flow_3,File_21,0,0
14,Monday,5,work_flow_3,File_20,0,0
14,Monday,5,work_flow_3,File_23,0,0
14,Monday,5,work_flow_1,File_10,0.16112688995154673,1
14,Monday,5,work_flow_1,File_8,0.16063563324130561,1
14,Monday,5,work_flow_1,File_9,0.16249112012167147,1
14,Monday,5,work_flow_1,File_11,0.16266893758174913,1
14,Monday,5,work_flow_1,File_7,0.16350755000156517,1
14,Monday,5,work_flow_1,File_6,0.16199574243878773,1
14,Monday,5,work_flow_0,File_3,0.082091928855819674,1
14,Monday,5,work_flow_0,File_0,0.075967013350379489,1
14,Monday,5,work_flow_0,File_4,0.039006549544200048,1
14,Monday,5,work_flow_0,File_1,0.078779867800382264,1
14,Monday,5,work_flow_0,File_2,0.08155001770076023,1
14,Monday,5,work_flow_0,File_5,0.060016172976826251,1
14,Monday,5,work_flow_4,File_24,0.080662835151601359,1
14,Monday,5,work_flow_4,File_26,0.080770521252360894,1
14,Monday,5,work_flow_4,File_28,0.082300658159199958,1
14,Monday,5,work_flow_4,File_25,0.061222144086792996,1
14,Monday,5,work_flow_4,File_29,0.058912470631230465,1
14,Monday,5,work_flow_4,File_27,0.03928164322323538,1
14,Monday,9,work_flow_3,File_19,0,0
14,Monday,9,work_flow_3,File_18,0,0
14,Monday,9,work_flow_2,File_14,0,0
14,Monday,9,work_flow_2,File_13,0,0
14,Monday,9,work_flow_2,File_15,0,0
14,Monday,9,work_flow_2,File_17,0,0
14,Monday,9,work_flow_2,File_16,0.0022373453363701717,1
14,Monday,9,work_flow_3,File_22,0.0016345085795661878,1
14,Monday,9,work_flow_2,File_12,0.00094915948175376891,1
14,Monday,9,work_flow_3,File_21,0.0033974972272681372,1
14,Monday,9,work_flow_3,File_20,0.0037150497082687438,1
14,Monday,9,work_flow_3,File_23,0.0028963963547356574,1
14,Monday,9,work_flow_0,File_3,0.09940777853105362,1
14,Monday,9,work_flow_0,File_0,0.079767655096481788,1
14,Monday,9,work_flow_0,File_4,0.098660236285896735,1
14,Monday,9,work_flow_0,File_1,0.099627035499291972,1
14,Monday,9,work_flow_0,File_2,0.10046300925396835,1
14,Monday,9,work_flow_0,File_5,0.097148190930727088,1
14,Monday,9,work_flow_4,File_24,0.12063522321441728,1
14,Monday,9,work_flow_4,File_26,0.11766049691093802,1
14,Monday,9,work_flow_4,File_28,0.11687958635460044,1
14,Monday,9,work_flow_4,File_25,0.12230191071799559,1
14,Monday,9,work_flow_4,File_29,0.11300207447962364,1
14,Monday,9,work_flow_4,File_27,0.11931865227901238,1
14,Monday,9,work_flow_1,File_10,0.16208072367454437,2
14,Monday,9,work_flow_1,File_8,0.16448822282452474,2
14,Monday,9,work_flow_1,File_9,0.1572505405079663,2
14,Monday,9,work_flow_1,File_11,0.16003225778474289,2
14,Monday,9,work_flow_1,File_7,0.15450435352246275,2
14,Monday,9,work_flow_1,File_6,0.16408079626739733,2
14,Monday,13,work_flow_3,File_18,0,0
14,Monday,13,work_flow_2,File_14,0,0
14,Monday,13,work_flow_2,File_13,0,0
14,Monday,13,work_flow_2,File_12,0,0
14,Monday,13,work_flow_3,File_20,0,0
14,Monday,13,work_flow_3,File_19,0.0098389094132846407,1
14,Monday,13,work_flow_2,File_15,0.0017548115065905145,1
14,Monday,13,work_flow_2,File_17,0.00066597293265665517,1
14,Monday,13,work_flow_2,File_16,0.00077048817153874648,1
14,Monday,13,work_flow_3,File_22,0.0043441829100459069,1
14,Monday,13,work_flow_3,File_21,0.00032593500732471816,1
14,Monday,13,work_flow_3,File_23,0.0021346496080538436,1
14,Monday,13,work_flow_4,File_24,0.079701418489803777,1
14,Monday,13,work_flow_4,File_26,0.10120965272330987,1
14,Monday,13,work_flow_4,File_28,0.099654646209905093,1
14,Monday,13,work_flow_4,File_25,0.08030910211019332,1
14,Monday,13,work_flow_4,File_29,0.080783371676664023,1
14,Monday,13,work_flow_4,File_27,0.098043524113782254,1
14,Monday,13,work_flow_0,File_3,0.15835422705233229,2
14,Monday,13,work_flow_0,File_0,0.15866192598834317,2
14,Monday,13,work_flow_0,File_4,0.16105628940869415,2
14,Monday,13,work_flow_0,File_1,0.16127555172554781,2
14,Monday,13,work_flow_0,File_2,0.16050548223772945,2
